@RELATION frequency_distribution
@ATTRIBUTE shopcelldeals {True, False}
@ATTRIBUTE ve {True, False}
@ATTRIBUTE -affordable {True, False}
@ATTRIBUTE //www.amazon.com/hqrp-compatible-labelmanager-electronic-labelmaker/dp/b007pp90ta/ {True, False}
@ATTRIBUTE 1-day {True, False}
@ATTRIBUTE 145 {True, False}
@ATTRIBUTE 23 {True, False}
@ATTRIBUTE 255.255.255.255 {True, False}
@ATTRIBUTE 300 {True, False}
@ATTRIBUTE 3x5 {True, False}
@ATTRIBUTE 600 {True, False}
@ATTRIBUTE 64gb {True, False}
@ATTRIBUTE 81 {True, False}
@ATTRIBUTE able {True, False}
@ATTRIBUTE about {True, False}
@ATTRIBUTE abuse {True, False}
@ATTRIBUTE accessibility {True, False}
@ATTRIBUTE activity {True, False}
@ATTRIBUTE adjust {True, False}
@ATTRIBUTE after {True, False}
@ATTRIBUTE aheads {True, False}
@ATTRIBUTE all-weather {True, False}
@ATTRIBUTE allowed {True, False}
@ATTRIBUTE along {True, False}
@ATTRIBUTE already {True, False}
@ATTRIBUTE always {True, False}
@ATTRIBUTE amplifier {True, False}
@ATTRIBUTE anytime {True, False}
@ATTRIBUTE appearance {True, False}
@ATTRIBUTE are {True, False}
@ATTRIBUTE asked {True, False}
@ATTRIBUTE asleep {True, False}
@ATTRIBUTE auxiliary {True, False}
@ATTRIBUTE available {True, False}
@ATTRIBUTE bag {True, False}
@ATTRIBUTE bam {True, False}
@ATTRIBUTE beneath {True, False}
@ATTRIBUTE birthday {True, False}
@ATTRIBUTE blend {True, False}
@ATTRIBUTE blocking {True, False}
@ATTRIBUTE bold {True, False}
@ATTRIBUTE briefcase {True, False}
@ATTRIBUTE brushed {True, False}
@ATTRIBUTE bt {True, False}
@ATTRIBUTE bulb {True, False}
@ATTRIBUTE burnt {True, False}
@ATTRIBUTE button- {True, False}
@ATTRIBUTE camera {True, False}
@ATTRIBUTE cart {True, False}
@ATTRIBUTE change {True, False}
@ATTRIBUTE charger {True, False}
@ATTRIBUTE charging {True, False}
@ATTRIBUTE cheaper {True, False}
@ATTRIBUTE clarity {True, False}
@ATTRIBUTE clear {True, False}
@ATTRIBUTE clip {True, False}
@ATTRIBUTE closely {True, False}
@ATTRIBUTE closing {True, False}
@ATTRIBUTE comment {True, False}
@ATTRIBUTE comparable {True, False}
@ATTRIBUTE complaining {True, False}
@ATTRIBUTE consuming {True, False}
@ATTRIBUTE consumption {True, False}
@ATTRIBUTE cook {True, False}
@ATTRIBUTE cooked {True, False}
@ATTRIBUTE cork {True, False}
@ATTRIBUTE correct {True, False}
@ATTRIBUTE covered {True, False}
@ATTRIBUTE crash {True, False}
@ATTRIBUTE crystal {True, False}
@ATTRIBUTE curious {True, False}
@ATTRIBUTE damaged {True, False}
@ATTRIBUTE daughter {True, False}
@ATTRIBUTE defect {True, False}
@ATTRIBUTE delivered {True, False}
@ATTRIBUTE demonstrates {True, False}
@ATTRIBUTE desire {True, False}
@ATTRIBUTE device {True, False}
@ATTRIBUTE digit {True, False}
@ATTRIBUTE ding {True, False}
@ATTRIBUTE done {True, False}
@ATTRIBUTE dried {True, False}
@ATTRIBUTE drink {True, False}
@ATTRIBUTE dry {True, False}
@ATTRIBUTE e.g {True, False}
@ATTRIBUTE each {True, False}
@ATTRIBUTE easy {True, False}
@ATTRIBUTE edition {True, False}
@ATTRIBUTE energy {True, False}
@ATTRIBUTE equal {True, False}
@ATTRIBUTE eraser {True, False}
@ATTRIBUTE espresso {True, False}
@ATTRIBUTE excellent {True, False}
@ATTRIBUTE expectation {True, False}
@ATTRIBUTE experimenting {True, False}
@ATTRIBUTE eye {True, False}
@ATTRIBUTE factory {True, False}
@ATTRIBUTE fake {True, False}
@ATTRIBUTE far {True, False}
@ATTRIBUTE feel {True, False}
@ATTRIBUTE feeling {True, False}
@ATTRIBUTE finding {True, False}
@ATTRIBUTE flabby {True, False}
@ATTRIBUTE flagship {True, False}
@ATTRIBUTE flow {True, False}
@ATTRIBUTE frozen {True, False}
@ATTRIBUTE frugal {True, False}
@ATTRIBUTE fulfilling {True, False}
@ATTRIBUTE full {True, False}
@ATTRIBUTE gag {True, False}
@ATTRIBUTE gague {True, False}
@ATTRIBUTE given {True, False}
@ATTRIBUTE grainy {True, False}
@ATTRIBUTE greek {True, False}
@ATTRIBUTE grip {True, False}
@ATTRIBUTE half {True, False}
@ATTRIBUTE hand {True, False}
@ATTRIBUTE handed {True, False}
@ATTRIBUTE handset {True, False}
@ATTRIBUTE heat {True, False}
@ATTRIBUTE helpful {True, False}
@ATTRIBUTE hold {True, False}
@ATTRIBUTE honest {True, False}
@ATTRIBUTE hour {True, False}
@ATTRIBUTE house {True, False}
@ATTRIBUTE huge {True, False}
@ATTRIBUTE i {True, False}
@ATTRIBUTE if {True, False}
@ATTRIBUTE ignore {True, False}
@ATTRIBUTE including {True, False}
@ATTRIBUTE incomplete {True, False}
@ATTRIBUTE installation {True, False}
@ATTRIBUTE it {True, False}
@ATTRIBUTE it- {True, False}
@ATTRIBUTE item {True, False}
@ATTRIBUTE june {True, False}
@ATTRIBUTE junkie {True, False}
@ATTRIBUTE key {True, False}
@ATTRIBUTE labeler {True, False}
@ATTRIBUTE lacklustre {True, False}
@ATTRIBUTE last {True, False}
@ATTRIBUTE leaked {True, False}
@ATTRIBUTE list {True, False}
@ATTRIBUTE loose {True, False}
@ATTRIBUTE manual {True, False}
@ATTRIBUTE many {True, False}
@ATTRIBUTE marshmallow {True, False}
@ATTRIBUTE matter {True, False}
@ATTRIBUTE me {True, False}
@ATTRIBUTE mediocre {True, False}
@ATTRIBUTE mention {True, False}
@ATTRIBUTE might {True, False}
@ATTRIBUTE mine {True, False}
@ATTRIBUTE miraculously {True, False}
@ATTRIBUTE mistake {True, False}
@ATTRIBUTE near {True, False}
@ATTRIBUTE nicely {True, False}
@ATTRIBUTE nope {True, False}
@ATTRIBUTE occurred {True, False}
@ATTRIBUTE older {True, False}
@ATTRIBUTE online {True, False}
@ATTRIBUTE opted {True, False}
@ATTRIBUTE or {True, False}
@ATTRIBUTE order {True, False}
@ATTRIBUTE organization {True, False}
@ATTRIBUTE organizer {True, False}
@ATTRIBUTE original {True, False}
@ATTRIBUTE outlasted {True, False}
@ATTRIBUTE outside {True, False}
@ATTRIBUTE owned {True, False}
@ATTRIBUTE owning {True, False}
@ATTRIBUTE party {True, False}
@ATTRIBUTE performed {True, False}
@ATTRIBUTE phablets {True, False}
@ATTRIBUTE physically {True, False}
@ATTRIBUTE piece {True, False}
@ATTRIBUTE pitcher {True, False}
@ATTRIBUTE placed {True, False}
@ATTRIBUTE pop {True, False}
@ATTRIBUTE possible {True, False}
@ATTRIBUTE postage {True, False}
@ATTRIBUTE pot {True, False}
@ATTRIBUTE program {True, False}
@ATTRIBUTE promptly {True, False}
@ATTRIBUTE proportion {True, False}
@ATTRIBUTE pulling {True, False}
@ATTRIBUTE purchase {True, False}
@ATTRIBUTE pursue {True, False}
@ATTRIBUTE pyrite {True, False}
@ATTRIBUTE quality {True, False}
@ATTRIBUTE quick {True, False}
@ATTRIBUTE qwerty {True, False}
@ATTRIBUTE ranging {True, False}
@ATTRIBUTE read {True, False}
@ATTRIBUTE rectsnslit {True, False}
@ATTRIBUTE reform {True, False}
@ATTRIBUTE replied {True, False}
@ATTRIBUTE repurpose {True, False}
@ATTRIBUTE requesting {True, False}
@ATTRIBUTE research {True, False}
@ATTRIBUTE resolving {True, False}
@ATTRIBUTE responded {True, False}
@ATTRIBUTE rolled {True, False}
@ATTRIBUTE s {True, False}
@ATTRIBUTE satisfying {True, False}
@ATTRIBUTE saved/paid {True, False}
@ATTRIBUTE say {True, False}
@ATTRIBUTE scratched {True, False}
@ATTRIBUTE seems {True, False}
@ATTRIBUTE selection {True, False}
@ATTRIBUTE serene {True, False}
@ATTRIBUTE service {True, False}
@ATTRIBUTE shining {True, False}
@ATTRIBUTE shock {True, False}
@ATTRIBUTE shocked {True, False}
@ATTRIBUTE shoulder {True, False}
@ATTRIBUTE shown {True, False}
@ATTRIBUTE shutter {True, False}
@ATTRIBUTE similar {True, False}
@ATTRIBUTE simmering {True, False}
@ATTRIBUTE simulate {True, False}
@ATTRIBUTE six {True, False}
@ATTRIBUTE size {True, False}
@ATTRIBUTE skeptical {True, False}
@ATTRIBUTE skip {True, False}
@ATTRIBUTE skipping {True, False}
@ATTRIBUTE small {True, False}
@ATTRIBUTE smokin {True, False}
@ATTRIBUTE smooth {True, False}
@ATTRIBUTE smoothie {True, False}
@ATTRIBUTE software {True, False}
@ATTRIBUTE sounded {True, False}
@ATTRIBUTE speed {True, False}
@ATTRIBUTE spending {True, False}
@ATTRIBUTE standard {True, False}
@ATTRIBUTE star {True, False}
@ATTRIBUTE started {True, False}
@ATTRIBUTE stated {True, False}
@ATTRIBUTE stock {True, False}
@ATTRIBUTE storage {True, False}
@ATTRIBUTE student {True, False}
@ATTRIBUTE such {True, False}
@ATTRIBUTE sufficiently {True, False}
@ATTRIBUTE suit {True, False}
@ATTRIBUTE super {True, False}
@ATTRIBUTE support {True, False}
@ATTRIBUTE supposedly {True, False}
@ATTRIBUTE tension {True, False}
@ATTRIBUTE terrible- {True, False}
@ATTRIBUTE than {True, False}
@ATTRIBUTE the {True, False}
@ATTRIBUTE then {True, False}
@ATTRIBUTE thick {True, False}
@ATTRIBUTE think {True, False}
@ATTRIBUTE thrilled {True, False}
@ATTRIBUTE thru {True, False}
@ATTRIBUTE thus {True, False}
@ATTRIBUTE tight {True, False}
@ATTRIBUTE tilt {True, False}
@ATTRIBUTE told {True, False}
@ATTRIBUTE toll {True, False}
@ATTRIBUTE tore {True, False}
@ATTRIBUTE traveled {True, False}
@ATTRIBUTE triply {True, False}
@ATTRIBUTE true {True, False}
@ATTRIBUTE truth {True, False}
@ATTRIBUTE turquoise {True, False}
@ATTRIBUTE two {True, False}
@ATTRIBUTE ultimate {True, False}
@ATTRIBUTE under {True, False}
@ATTRIBUTE uneducated {True, False}
@ATTRIBUTE unique {True, False}
@ATTRIBUTE upgrading {True, False}
@ATTRIBUTE usb {True, False}
@ATTRIBUTE value {True, False}
@ATTRIBUTE vegetable {True, False}
@ATTRIBUTE vertically {True, False}
@ATTRIBUTE very {True, False}
@ATTRIBUTE voicemail {True, False}
@ATTRIBUTE void {True, False}
@ATTRIBUTE warped {True, False}
@ATTRIBUTE warranty {True, False}
@ATTRIBUTE washington {True, False}
@ATTRIBUTE waste {True, False}
@ATTRIBUTE water {True, False}
@ATTRIBUTE waterproof {True, False}
@ATTRIBUTE wear {True, False}
@ATTRIBUTE well {True, False}
@ATTRIBUTE when {True, False}
@ATTRIBUTE where {True, False}
@ATTRIBUTE which {True, False}
@ATTRIBUTE will {True, False}
@ATTRIBUTE wine {True, False}
@ATTRIBUTE word {True, False}
@ATTRIBUTE work {True, False}
@ATTRIBUTE yes {True, False}
@ATTRIBUTE youtube {True, False}
@ATTRIBUTE youtubing {True, False}
@ATTRIBUTE fuck1 {True, False}
@ATTRIBUTE fuck2 {True, False}
@ATTRIBUTE rating NUMERIC

@DATA
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False,3.0
False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,1.0
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False,4.0
False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, True, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,5.0
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,1.0
True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,5.0
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,5.0
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,5.0
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,5.0
False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, True, False, False, False, False, False, False, True, False, False, False, False, True, False, True, False, False, False, False, False, False, True, False, True, False, True, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False,5.0
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, True, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,5.0
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False,1.0
False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,1.0
