stop_percent,product_name,processed_WC,meaning_percent,meaningful_words,stop_words,review_score,initial_WC
0.44285714285714284,the crystal bible,70,0.5571428571428572,"{'appearance', 'special', 'informative', 'venturing', '-', 'well', 'variations', 'considerations', 'This', 'realm', 'able', 'forward', 'looking', 'purchased', 'It', 'healing', 'every', 'listed', 'I', 'would', 'rarity', 'Then', 'source', 'book', 'crystals', 'beneficial', 'provides', 'currently', 'find', 'caring', 'color', 'energy', 'referencing', 'information', 'including', 'look', 'using', 'attribute', 'crystal'}","{'on', 'for', 'are', 'there', 'the', 'what', 'very', 'this', 'just', 'is', 'all', 'and', 'be', 'of', 'to', ',', 'it', 'me', ""'s"", 'in', 'that', 'other', 'was', 'am', '.', 'each', 'as', 'about', 'if', 'own', 'into'}",5.0 ,110
0.3815789473684211,the crystal bible,76,0.618421052631579,"{'bought', 'impacts', 'first', '25', 'body', 'spiritual', 'truly', 'sorts', 'glad', 'stuff', 'shape', 'well', 'colors', 'wrote', 'process', 'much', '&', 'one', 'really', 'looking', 'stone', 'It', 'At', 'worked', 'happen', 'long', 'think', 'all.This', 'ton', 'I', 'nothing', 'would', 'important', 'goes', 'If', 'book', 'crystals', 'get', 'years', 'another', 'better', 'detail', 'physical', 'information', 'using', 'crystal', 'emotional'}","{'on', 'with', 'for', 'are', 'she', 'the', 'a', 'this', 'is', 'all', 'but', 'and', 'of', 'to', 'through', 'at', 'you', ',', 'it', ""'s"", 'so', 'other', 'am', '.', 'as', 'been', 'into', 'them', 'have'}",5.0 ,107
0.42857142857142855,the crystal bible,63,0.5714285714285714,"{'bought', 'THIS', 'curious', 'CRYSTAL', 'contains', 'reviewers', 'useful', 'perfect', 'EACH', 'DESCRIBED', 'able', 'someone', 'EBOOK', 'properties', 'PICTURES', 'It', 'I', 'bit', 'revised', 'identify', 'book', 'HAS', 'crystals', 'OF', 'going', ""'m"", 'CLEAR', 'ebook', 'disagree', 'metaphysical', 'quite', 'information', 'BEAUTIFUL', 'wishes', 'various', 'sure'}","{'with', 'for', 'or', 'not', 'the', 'some', 'this', 'a', 'just', 'is', 'has', 'who', 'but', 'and', 'be', 'of', 'to', ',', 'it', 'other', 'am', '.', 'about', 'if', 'been', 'them', 'have'}",5.0 ,82
0.39705882352941174,the crystal bible,68,0.6029411764705882,"{'However', 'print', 'Its', 'even', 'wanted', '1/2', 'yet', 'This', 'thick', 'stones', 'specks', 'expect', 'Put', 'found', 'disappointed', '!', 'anyway', 'small', 'listed', 'I', '2', 'petrified', 'gave', '6', 'source', ""n't"", 'book', 'The', '5', 'though', 'wood', 'wonderful', 'read', 'morning', 'bible', 'away', 'amber', 'pyrite', 'difficult', 'tried', 'crystal'}","{'on', 'with', 'for', 'not', 'the', 'very', 'a', 'this', 'just', 'is', 'and', 'be', 'to', 'you', ',', 'it', 'so', 'in', 'that', 'nor', 'was', '.', 'only', 'by', 'about', 'did', 'because'}",3.0 ,102
0.43548387096774194,the crystal bible,62,0.5645161290322581,"{'answer', 'great', 'bunch', 'several', 'Its', 'even', 'comprehensive', 'Also', 'hate', 'rather', 'disappointment', 'So', 'frustrating', 'one', 'really', 'either', 'books', 'collection', 'author', 'decide', 'included', 'shuffle', 'best', 'big', 'I', 'incomplete', 'uneducated', 'mediocre', 'topic', 'crystals', 'pictured', 'get', 'ones', 'A', 'Good'}","{'on', 'my', 'not', 'are', 'the', 'having', 'a', 'this', 'is', 'all', 'but', 'and', 'of', 'to', 'through', 'you', 'at', ',', 'it', 'here', 'so', 'in', 'that', '.', 'because', 'them', 'they'}",1.0 ,96
0.20430107526881722,dymo labelmanager 280 rechargeable hand-held label maker (1815990),279,0.7956989247311828,"{'menus', 'length', 'button', '14', 'keyboard', 'informed', 'make', 'breaker', 'annoying', 'need', 'hate', 'form', 'ok', 'Brother', 'i.e', ':', 'DYMO', 'ABC', 'claimed', 'attached', 'less', 'many', 'recommend', '78', 'access', 'would', 'label', 'good', 'include', '314', 'time', 'multiple', 'TIE', 'huge', 'charger', '$', 'higher', 'Pictures', 'actual', 'except', 'tested', 'buy', 'scanner', 'type', 'investment', 'first', 'hope', 'BOLD', '4', 'truth', 'much', 'larger', 'This', 'review', 'includes', '276', 'LaCrosse', 'one', 'tie', 'someone', 'printing', 'roll', 'charactors', 'Keep', 'They', '``', 'per', 'add', 'Bottom', 'two', 'performed', 'NO', 'cheap', 'Rechargeable', '***', 'printed', 'D-1', 'like', '...', 'via', 'inches', 'CONs', 'SMALL', 'batteries', 'find', 'looses', 'PT-2030', 'Keyboard', 'cart', 'tape', '24pt', 'spend', 'factor', 'line', 'maker', 'keybaords', 'Super', '255.255.255.255', 'probably', '0.16', 'work', 'print', 'even', 'flawlessly', 'TEST-XX-01', 'Some', 'second', 'helps', 'always', 'looking', 'people', '****************************************************************************************', 'smaller', 'decision', 'mind', 'nice', '11', 'go', 'built', 'feet', 'seems', 'true', 'brother', 'false', 'cheaper', 'changed', 'LabelManager', 'I', 'star', '3/8', 'BC-700', 'P-Touch', '3.375', 'device', 'As', 'sides', '81', 'prints', 'Easy', 'handheld', 'makers', 'Eneloop', 'use', 'Duty', 'cartridge', '23', 'If', 'symbol', 'reason', '69', 'going', 'BROTHER', 'comment', 'eating', '100', 'size', 'explain', 'wasted', ';', 'money', 'Handheld', 'selling', 'generally', 'text', 'comments', 'special', 'win', 'great', 'There', 'Most', '-', 'well', 'key', 'printer', 'results', 'WINS', '?', 'want', '1/2', 'writing', 'also', 'labels', 'unit', 'vs.', '--', 'space', 'waste', '!', 'printers', 'save', 'trial', 'might', 'menu', 'allow', 'drain', '0.14', '0.17', 'however', '160', '3', 'trimming', 'The', ""''"", 'though', 'consideration', 'QWERTY', 'get', '26.2', 'extra', 'costs', 'PROs', 'Prints', 'findings', 'used', 'Non-alkaline', 'including', 'vs', 'How', 'using', '4.5', '2.75', 'dymo'}","{'on', 'with', 'for', 'my', 'both', 'had', 'most', 'or', 'not', 'how', ')', 'are', 'there', 'the', 'an', 'this', 'a', 'were', 'which', 'these', 'is', 'has', 'and', 'be', 'of', 'your', 'does', 'to', 'out', 'when', 'you', 'at', 'up', '(', ',', 'any', 'it', 'than', 'more', 'down', 'in', 'further', 'that', 'was', 'am', '.', 'as', 'because', 'about', 'by', 'been', 'if', 'into', 'them', 'they', 'have', 'will'}",4.0 ,740
0.2714285714285714,dymo labelmanager 280 rechargeable hand-held label maker (1815990),140,0.7285714285714285,"{'button', 'cutter', 'turn', 'pack', 'sizes', 'separate', 'need', 'designs', 'top', 'far', 'dollars', 'super', 'label', 'see', 'physically', 'inch', 'complaining', 'smooth', 'borders', 'write', 'Window', 'multiple', 'passes', 'selection', 'And', 'deal..', 'buy', ""'ve"", '8-20', 'really', '``', 'lines', 'ton', 'pain', 'rolls', 'quick', ""n't"", 'listen', 'like', '...', 'gague', '9', 'Oh', 'thing', 'love', 'tape', 'little', 'single', 'things', 'around', 'Much', 'complain', 'vertical', 'font', 'comes', 'people', 'Kind', 'go', 'long', 'bug', '2', 'I', 'horizontal', 'Wow', 'prints', 'sides', 'makers', 'If', '23', 'put', 'symbols', 'size', 'grab', 'text', 'OK', 'Do', '?', 'price', 'left', 'perfect', '1/2', 'strip', 'promise', 'It', '!', 'pictures', 'foot', 'mention', ""'ll"", 'quiet', 'select', 'art', 'Just', 'instead', 'clip', 'The', ""''"", 'gas', 'People', 'blah', 'clear', 'used'}","{'on', 'with', 'for', 'how', 'are', 'there', 'the', 'very', 'can', 'a', 'this', 'over', 'after', 'these', 'above', 'is', 'has', 'all', 'and', 'of', 'to', 'out', 'between', 'you', ',', 'it', 'such', ""'s"", 'so', 'in', 'that', 'other', 'from', '.', 'about', 'did', 'them', 'have'}",5.0 ,235
0.29411764705882354,dymo labelmanager 280 rechargeable hand-held label maker (1815990),34,0.7058823529411765,"{'maker', 'guess', 'adhere', 'severely', 'disappointed', 'Within', 'attempted', 'happy', 'give', ""'ll"", 'I', 'five', 'would', 'label', 'receive', ""n't"", 'stars', 'Whatever', 'though', 'day', 'labeling', 'love', 'things', 'Oliver'}","{'was', 'to', 'this', 'a', 'when', '.', ',', 'it', 'so', 'and'}",5.0 ,47
0.3229166666666667,dymo labelmanager 280 rechargeable hand-held label maker (1815990),96,0.6770833333333334,"{'something', 'splits', 'inside', 'actually', 'finger', 'last', 'work', 'simple', 'backing', 'battery', 'bonus', 'patience', 'comes', 'recharge', 'able', 'descent', 'peel', 'That', 'nice', 'It', 'making', '!', 'keep', '``', 'required', 'needed', 'DYMO', 'lines', 'amount', 'Thanks', '2', 'On', 'fun', 'I', 'quick', '6', 'art', 'professionals', 'clip', 'old', ""n't"", 'digging', 'like', 'use', 'job', 'The', ""''"", 'pieces', 'IT', 'nail', 'time', 'labeler', 'rechargeable', 'kind', 'batteries', 'charger', 'added', 'AA', 'tape', 'single', 'No', 'remove', 'things', 'easy', 'line'}","{'with', 'for', 'my', 'had', 'the', 'some', 'an', 'a', 'just', 'do', 'is', 'and', 'be', 'of', 'does', 'to', 'out', 'between', 'you', ',', 'it', ""'s"", 'more', 'that', 'in', 'off', '.', 'as', 'did', 'into', 'have'}",5.0 ,142
0.3565217391304348,dymo labelmanager 280 rechargeable hand-held label maker (1815990),115,0.6434782608695652,"{'bought', 'download', ""'ve"", 'cool', 'grandma', 'actually', 'Dymo', 'create', 'font', 'printer', 'print', 'Script', 'typing', 'USB', '?', 'battery', 'Air', 'free', 'Want', 'This', 'stopped', 'comes', 'labels', 'putting', 'could', 'Second', '!', 'First', 'real', 'Helvetica', 'least', 'older', 'Very', ""'re"", 'I', 'computer', 'replacement', 'new', 'Brush', 'label', 'Papyrus', 'becomes', 'printed', 'working', 'easier', 'cartridge', 'portable', 'Courier', 'You', 'going', 'right', 'everything', 'directly', 'attach', 'labeler', 'MacBook', 'cable', 'rechargeable', 'find', 'thing', 'specific', 'pretty', 'native', 'coolest', 'letter', 'quite', 'screen', 'No', 'software', 'And', 'using', 'limited', 'Ariel', 'used'}","{'on', 'with', 'my', 'had', 'same', 'not', 'few', ')', 'are', 'the', 'some', 'an', 'can', 'a', 'which', 'do', 'is', 'has', 'all', 'but', 'and', 'of', 'your', 'to', 'out', 'you', 'at', '(', ',', 'any', 'it', ""'s"", 'than', 'so', 'that', 'in', '.', 'only', 'been', 'into', 'from'}",5.0 ,213
0.38571428571428573,dymo labelmanager 280 rechargeable hand-held label maker (1815990),70,0.6142857142857143,"{'grab', 'maker', '//www.amazon.com/HQRP-compatible-LabelManager-Electronic-Labelmaker/dp/B007PP90TA/', 'power', 'bunch', '?', 'arrrives', 'unfortunate', 'Here', 'want', 'one', 'roll', ':', 'It', 'mention', 'requires', 'product', 'See', ""'re"", 'wedding', 'photo', 'Why', 'raiiiiin', 'label', 'mentioned', 'like', 'note', 'via', '...', 'ready', 'separately', 'sticky', 'http', 'time', 'day', 'batteries', 'link', 'added', 'AAA', 'adapter', 'blip', 'coincidence', 'sold'}","{'no', 'on', 'those', 'with', 'for', 'same', 'or', ')', 'the', 'an', 'a', 'of', 'your', 'to', 'when', 'at', '(', ',', 'it', ""'s"", 'so', 'in', 'that', 'their', '.', 'did', 'they'}",4.0 ,83
0.4074074074074074,"rolodex deep desk drawer organizer, metal mesh, black (22131)",27,0.5925925925925926,"{'soooo', 'I', 'scanned', 'Love', 'size', '-', 'found', 'cost', 'expensive', '!', 'office', 'organizer', 'wanted', 'make-up', 'right', 'fraction'}","{'of', 'a', 'through', 'for', 'were', 'just', 'it', 'so', 'and', 'they', 'the'}",5.0 ,34
0.30097087378640774,"rolodex deep desk drawer organizer, metal mesh, black (22131)",103,0.6990291262135923,"{'packaged', 'actually', 'x', 'item', 'typical', 'counter', 'means', 'Rolodex', 'fast', 'H.', '12', 'Also', 'quality', 'This', 'brand', 'rack', 'measure', 'looking', 'standards', 'It', '!', 'seems', '``', 'kitchen', 'getting', 'product', 'fault', 'black', 'noticing', 're-purposed', 'big', 'I', 'many', 'lots', 'desk', 'lot', 'pillows', 'dimensions', 'plus', 'sits', 'metal', 'box', 'Drawer', 'office', 'thicker', 'air', 'delivery', '1-7/8', 'shipping', 'mesh', ""''"", 'closely', 'description', 'Organizer', 'WOW', '15', 'nicely', '=', 'Amazingly', 'better', '1-day', 'measured', 'bigger', 'Amazon', 'tape', 'Deep', 'market', 'damaged', 'spice', 'expected', 'organizers', 'drawer'}","{'on', 'with', 'for', 'my', 'during', 'or', 'not', ')', 'too', 'the', 'a', 'is', 'but', 'and', 'be', 'of', 'to', 'out', 'you', 'at', '(', ',', 'it', ""'s"", 'than', 'that', 'other', '.', 'into', 'have', 'will'}",5.0 ,136
0.296875,"rolodex deep desk drawer organizer, metal mesh, black (22131)",128,0.703125,"{'options', 'serve', 'dishes', 'When', 'see', 'My', 'good', 'mesh', 'normal', 'spaces', 'bought', 'chores', 'become', 'much', 'This', 'one', 'really', 'Add-on', '``', 'product', 'whatever', 'whenever', 'desk', 'cheap', '6', 'plastic', 'nicer', 'set', 'card', 'chair', 'business', 'news', 'others', 'find', 'iPhone', 'anyone', 'sure', 'complain', 'Helps', 'second', 'vertically', 'nice', 'decide', 'within', 'I', 'holders', 'metal', 'office', 'use', 'feed', 'liked', 'uses', 'screen', 'holder', 'stands', ';', 'sturdy', 'lightweight', 'item', 'phone', 'horizontally', 'well', '?', 'perfect', 'want', 'also', 'quality', 'public', 'back', 'know', 'space', 'It', 'stand', '!', 'black', 'place', 'house', 'Plus', 'The', ""''"", 'daily', 'works', 'provides', 'get', 'extra', 'stock', 'organization', 'always', 'repurpose', 'cell'}","{'on', 'with', 'for', 'my', 'both', 'most', 'or', 'not', 'how', 'the', 'an', 'very', 'can', 'this', 'a', 'just', 'is', 'has', 'and', 'to', 'when', 'at', 'up', 'doing', ',', 'it', 'than', 'so', 'down', 'that', 'other', 'am', '.', 'as', 'where', 'if', 'have', 'will'}",5.0 ,235
0.3153846153846154,"rolodex deep desk drawer organizer, metal mesh, black (22131)",130,0.6846153846153846,"{'expecting', 'several', 'cards', 'Working', 'dirt', 'reasons', 'relatively', 'room', 'organizer', 'due', 'compartment', 'getting', 'small', 'many', 'would', 'clean', 'mentioned', 'mesh', 'hotel', 'spaces', 'firstly', 'purchase', 'envelopes', 'much', 'larger', 'one', 'found', 'compartments', 'compared', 'four', 'two', 'looks', 'insert', 'like', ""n't"", 'easier', 'materials', 'wonderful', 'needing', 'little', 'bits', 'tid', 'things', 'something', 'work', 'Not', 'comes', 'decided', 'looking', 'people', 'smaller', 'dust', 'design', 'I', 'bit', 'As', 'paper', 'use', 'everything', 'clips', 'fit', 'holding', 'Overall', 'size', 'absolutely', 'bound', 'previously', 'great', 'well', 'key', 'perfect', 'scissors', 'Also', 'writing', 'could', 'space', 'purchased', '!', 'keep', ""'ll"", 'dimensions', 'ample', 'hold', 'utensils', 'square', 'The', 'though', 'solid', 'drawer'}","{'with', 'for', 'had', 'are', 'there', 'the', 'an', 'what', 'we', 'a', 'this', 'can', 'which', 'our', 'do', 'is', 'all', 'but', 'and', 'be', 'of', 'to', 'out', ',', 'it', 'such', ""'s"", 'than', 'more', 'that', 'in', 'other', 'was', '.', 'as', 'where', 'only', 'into', 'because', 'have', 'will'}",5.0 ,276
0.2831858407079646,"rolodex deep desk drawer organizer, metal mesh, black (22131)",113,0.7168141592920354,"{'needed', 'first', 'obvious', 'neatest', 'name', 'lip', 'calculator', 'several', 'cards', 'area', 'reviewers', 'life', 'mess', 'front', 'Also', 'labels', 'perfectly', 'one', 'able', ""'d"", 'back', 'postage', 'That', ':', 'complained', 'compartments', 'It', 'seems', 'least', '!', 'IMPORTANT', 'files', 'shuffle', 'keep', 'four', 'changed', 'address', 'spare', 'small', 'organized', 'photo', 'two', 'whenever', 'desk', 'MEASURE', 'order', 'I', 'pens', 'As', 'place', 'paper', 'anything', 'see', 'Mine', 'large', ""n't"", 'business', 'placing', 'The', 'Seems', 'looked', 'lost', 'stamps', 'everything', 'keys', 'nail', 'clips', 'fit', 'ones', 'get', 'find', 'thing', 'batteries', 'balms', 'checkbooks', 'return', 'fits', 'Exactly', 'person', 'things', 'drawer'}","{'now', 'with', 'for', 'my', 'not', 'there', 'the', 'what', 'can', 'a', 'do', 'is', 'and', 'be', 'of', 'to', 'through', 'you', 'at', 'before', ',', 'it', ""'s"", 'so', 'in', 'their', 'from', 'am', '.', 'did', 'they', 'have'}",5.0 ,167
0.2896551724137931,"rolodex deep desk drawer organizer, metal mesh, black (22131)",145,0.7103448275862069,"{'student', 'loose', 'end', 'along', 'several', 'cards', 'moved', 'dorm', 'Packaging', 'shallow', 'top', 'organizer', 'index', 'attached', 'overall', 'My', 'suitable', 'mesh', 'One', 'got', 'time', 'needs', 'opinion-', 'tilt', 'look', 'bought', 'take', 'supplies', 'full', 'pencils', 'review', 'wish', 'compartments', 'standard', 'product', 'shipment', 'lots', 'plastic', ""n't"", 'like', 'careful', 'staples', 'day', 'things', 'worth', 'damage', 'cool', 'fall', 'Comprehensive', 'even', 'useful', 'opinion', 'bonus', 'average', 'padded', 'seems', ""'re"", 'I', 'bit', 'big', 'pens', 'replacement', 'As', 'ordered', 'sides', 'bubbles', 'metal', 'shipping', 'use', 'sticky', 'fit', 'Overall', 'Usefulness', 'money', 'sturdy', 'enough', 'item', '-', 'well', 'mess', 'want', 'yet', 'notes', 'forward', 'delivered', 'roomy', 'It', 'ahead', 'Quality', 'skip', 'moving', 'hold', 'note', 'pick', 'The', 'erasers', 'though', 'another', 'feels', '2-day', 'tag', '3x5', 'drawer'}","{'no', 'on', 'with', 'for', 'my', 'should', 'had', 'not', 'are', 'there', 'the', 'very', 'this', 'a', 'over', 'after', 'just', 'is', 'all', 'but', 'and', 'be', 'of', 'to', 'out', 'you', 'at', '~', 'up', ',', 'it', ""'s"", 'so', 'in', 'was', 'from', '.', 'if', 'did', 'they', 'have', 'will'}",5.0 ,260
0.32608695652173914,"rolodex deep desk drawer organizer, metal mesh, black (22131)",92,0.6739130434782609,"{'handy', 'enough', 'deep', 'pack', 'well', 'photos', '4', 'center', 'scotch', 'stick', 'white', 'glue', 'scissors', 'perfect', 'etc', 'mine', 'thought', 'top', '!', 'wo', 'compartments', 'keep', 'organize', 'odds', 'squares', 'ends', '2', 'I', 'big', 'many', 'recommend', 'desk', 'pens', 'would', 'As', 'meal', 'paper', 'see', 'post', 'hold', ""n't"", 'note', '10', 'mesh', 'bottom', '5', 'rectsnslit', 'clips', 'years', 'items', 'lotlke', 'pretty', 'solid', 'packs', 'love', 'tape', 'little', 'market', 'throw', 'pen', 'mar', 'drawer'}","{'on', 's', 'for', 'my', 'or', 'not', 'there', 'the', 'can', 'this', 'a', 'these', 'its', 'is', 'has', 'and', 'of', 'to', 'out', 'through', 'you', 'it', ""'s"", 'so', 'that', 'in', 'about', 'if', 'they', 'have'}",5.0 ,133
0.22157434402332363,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),343,0.7784256559766763,"{'aimed', 'suppressing', 'version', 'turn', 'excellent', 'scientific', 'wearing', 'make', 'need', 'So', 'melatonin', 'condition', 'form', 'Blue', 'bodies', 'BLOCK', 'far', 'messing', 'That', 'relatively', 'dollars', ':', 'wo', 'room', 'amateur', 'weird', 'due', '0.1-0.3', 'Humans', 'production', 'getting', 'computer', 'many', 'red/orange/yellow', '90', 'THESE', 'lot', 'would', 'changing', 'Wavelengths', 'see', 'help', 'good', 'occurred', 'brighter', 'light', 'summed-up', 'research', 'dim', 'time', '540nm', 'night', 'better', 'light/shorter', 'dark', 'pollution', 'without', 'yes', 'homes', '$', 'GLASSES', 'head', 'And', 'look', 'According', 'red', 'first', 'YES', 'ONLY', ""'ve"", 'darkest', 'rhythms', 'mornings', 'take', 'Wikipedia', 'lack', 'astronomer', 'exactly', 'check', 'apartments', 'colors', 'much', 'full', 'etc', 'amounts', 'clothing', 'one', 'really', 'shorter', 'Those', 'closing', '63', 'They', 'close', 'circadian', '``', 'medical', 'watch', 'per', 'range', 'leave', 'ancestors', 'wavelengths', 'papers', 'looks', 'connected', ""n't"", 'let', 'business', 'lights', 'suppression', 'Moonlight', '5', 'shirt', 'onset', 'others', 'ground', 'read', 'Oh', 'morning', 'minutes', 'bulbs', 'world', 'lighting', 'strong', 'still', 'eyes', 'LED', 'person', 'way', 'sunset', 'wavelenghts', 'suppresses', 'things', 'candles', 'sure', 'An', 'SUPPRESSING', 'laptop', 'Longer', 'hours', 'Too', 'But', 'proper', 'work', 'wake', 'setting', 'outdoor', 'stylish', 'even', 'NOT', 'melanopsin', 'Here', 'nights', 'blue', 'awake', 'LOT', '470', 'Small', 'starting', 'loses', 'hormone', 'people', 'Today', 'exercise', 'Artificial', 'DO', 'makes', ""'re"", 'pull', 'wear', 'I', 'Wear', 'affects', 'year', 'history', 'As', 'home', 'source', 'WAVELENGTHS', 'start', 'lux', 'band', 'emphatic', 'use', 'led', 'animals', 'put', 'affect', 'You', 'right', 'fix', 'shifted', 'phones', 'CFL', 'sun', 'We', 'sleeping', 'tablet', 'Harvard', 'nanometers', 'apnea', 'shining', ';', 'TV', 'U.S.', 'evolved', 'insomnia', 'bed', 'For', 'great', '-', 'phone', 'well', 'undoubtedly', 'cares', 'study', 'key', 'screens', '?', '530nm', 'white', 'Natural', 'available', 'mask', 'Put', 'sky', 'couple', 'It', '!', 'well-rested', 'necessary', 'hurt', 'removing', 'might', 'black', 'drowsy', 'THOSE', 'usually', 'aid', 'anything', 'place', 'part', 'American', 'Then', 'sleep', 'note', 'The', ""''"", 'Greens', 'Yellow', 'get', 'Tablets', 'MELATONIN', 'human', 'color', 'trigger', 'patterns', 'caffeine', 'trick', 'BILLION', 'done', 'fire', 'glasses', 'smarter', 'longer', 'modern'}","{'into', 'on', 'those', 'with', 'while', 'for', 'both', 's', 'most', 'why', 'or', 'not', 'how', 'being', '/', ')', 'too', 'are', 'the', 'an', 'what', 'we', 'this', 'a', 'over', 'can', 'were', 'after', 'our', 'these', 'just', 'do', 'is', 'has', 'all', 'who', 'and', 'be', 'then', 'of', 'your', 'to', 'out', 'when', 'you', 'at', 'before', 'up', '(', 'doing', ',', 'it', 'me', ""'s"", 'until', 'so', 'than', 'down', 'in', 'that', 'other', 'off', 'am', '.', 'as', 'only', 'because', 'about', 'if', 'have', 'own', 'did', 'them', 'they', 'from', 'will'}",5.0 ,772
0.31313131313131315,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),99,0.6868686868686869,"{'around', 'insomnia', 'helped', 'Installing', 'well', 'wearing', 'junkie', 'indulging', 'work', 'life', 'face', 'even', 'junkies', 'price', 'blue', 'Unfortunately', 'also', 'computers', 'quality', 'problems', 'perfectly', 'natural', 'build', 'honest', 'They', '!', 'circadian', '``', 'due', 'glasses', 'I', 'computer', 'sleep', 'experience', 'late', 'workaholics', 'ruining', 'addicts', 'terrible', 'students', 'The', ""''"", 'narrow', 'light', 'phones', 'You', 'Highly', 'These', 'Try', '9', 'come', 'electronics', 'night', 'fit', 'wrap', 'still', 'block', '$', 'assistants', 'rhythm', 'recommended', 'lab', 'change', 'TV', 'Flux.', 'yard', 'safety', 'modern'}","{'for', 'while', 'my', 'most', 'are', 'yourself', 'the', 'having', 'an', 'a', 'these', 'is', 'all', 'and', 'of', 'your', 'to', 'out', 'doing', ',', 'me', 'more', 'down', 'that', 'in', '.', 'as', 'been', 'them', 'have', 'will'}",5.0 ,147
0.23793103448275862,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),290,0.7620689655172413,"{'Blocking', 'producing', 'However', 'last', '36', 'wearing', 'disciplined', 'period', 'simply', 'need', 'hate', 'soundly', 'problems', 'melatonin', 'Skyper', 'Blue', 'ruined', 'possible', 'Within', 'production', 'waking', 'every', 'getting', 'glasses', 'uni', 'simulate', 'would', 'see', 'ability', 'made', 'working', 'staying', 'light', 'normal', 'success', 'adding', ""'m"", 'time', 'items', 'night', 'better', '11pm', 'lacklustre', 'without', '$', 'started', 'sluggish', 'bought', 'program', 'weeks', 'first', 'body', 'Prior', 'wait', 'mornings', 'Years', 'Only', 'valid', 'purchase', 'begin', 'three', 'days', 'ago', 'life', 'hoped', 'Theraply', 'tell', 'kick-start', 'quickly', 'lie', 'midnight', 'review', 'really', 'completely', '``', 'experiment', 'cycle', 'jointly', 'evenings', 'two', 'buying', 'SAD', 'resolving', 'old', 'like', '...', ""n't"", 'enjoy', 'seemed', 'wonderful', 'others', 'science', '1', 'morning', 'day', 'upon', 'cutting', 'brain', 'pop', 'A', 'still', 'block', 'away', 'love', 'self', 'appallingly', 'awful', 'struggle', 'feeling', 'These', '7am', 'returns', 'around', 'fall', 'laptop', 'reform', 'hours', 'sufficiently', 'rise', 'Now', 'E.g', 'work', 'bursting', 'wake', '*', 'problem', '9', 'nights', 'Luminette', 'Here', 'awake', 'blue', 'clearly', 'brightly', ""'d"", 'decided', 'people', 'worn', 'whole', 'contributed', 'overcome', '2', 'wear', 'I', 'Based', 'experience', 'transformed', 'start', 'office', 'diligently', 'If', 'use', 'afterwards', 'sleepy', 'You', 'years', 'chronic', 'inability', 'conclusions', 'hour', 'began', 'impossible', 'Over', 'months', 'cheerful', ';', 'share', 'daylight', 'easy', 'dawn', 'habit', 'specs', '-', 'key', 'regulate', 'powering', 'experienced', 'happier', 'quality', 'writing', 'totally', 'forget', 'After', 'could', 'couple', 'It', '!', 'transformational', 'happy', 'half', 'Glasses', 'Bright', 'bright', 'sleep', 'part', 'orange', 'feel', '3', 'The', ""''"", 'main', 'often', '7pm', 'levels', 'stay', 'another', 'almost', 'since', 'used', 'energy', 'asleep', 'lit', 'evening', 'Uvex', 'combination', 'wind', 'Mornings', 'tried', 'Therapy', 'Light', 'later'}","{'on', 'now', 'with', 'for', 'my', 'both', 'should', 'had', 'most', 'same', 'or', 'not', 'few', ')', 'again', 'are', 'the', 'an', 'what', 'can', 'this', 'a', 'over', 'were', 'which', 'these', 'just', 'its', 'do', 'is', 'has', 'all', 'but', 'and', 'be', 'then', 'of', 'your', 'to', 'out', 'through', 'when', 'you', 'at', 'up', '(', ',', 'any', 'it', 'me', ""'s"", 'until', 'so', 'more', 'than', 'down', 'here', 'in', 'was', '.', 'as', 'because', 'about', 'been', 'if', 'them', 'they', 'have', 'will'}",5.0 ,610
0.3894736842105263,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),95,0.6105263157894737,"{'bought', 'first', 'conpletely', 'around', 'insomnia', 'loose', '2-4', '-10', 'skeptical', 'work', 'even', '?', 'comes', 'severe', 'looking', 'highly', 'know', 'weird', 'noticed', 'fixed', 'super', 'within', 'getting', 'usually', 'I', 'big', 'sleep', 'would', 'start', 'week', 'My', 'help', '...', 'Well', 'swears', 'like', ""n't"", 'goody', 'tired', 'put', 'pm', 'pair', 'right', '9', 'get', 'got', '8', 'finally', 'better', 'almost', 'kinda', 'man', 'hour', 'reccomend', 'boyfriend', 'glasses', 'things', 'worth'}","{'on', 'now', 'my', 'not', 'how', 'are', 'the', 'some', 'what', 'can', 'a', 'this', 'these', 'do', 'has', 'but', 'and', 'of', 'to', 'when', 'you', 'it', 'me', ""'s"", 'until', 'so', 'was', 'am', '.', 'only', 'about', 'by', 'been', 'did', 'them', 'they', 'have'}",5.0 ,139
